id,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
99000,0T5iIrXA4p5GsubkhuBIKV,Stephen Sanchez,Until I Found You,Until I Found You,89,177720,false,0.539,0.508,10,-6.05,1,0.0288,0.727,0.0,0.174,0.227,101.358,3,singer-songwriter
102000,0T5iIrXA4p5GsubkhuBIKV,Stephen Sanchez,Until I Found You,Until I Found You,89,177720,false,0.539,0.508,10,-6.05,1,0.0288,0.727,0.0,0.174,0.227,101.358,3,songwriter
104050,3fjN3y5x4hN53rykAN2LHQ,Rels B,cómo dormiste?,cómo dormiste?,89,112572,true,0.627,0.429,1,-8.255,1,0.234,0.238,0.0,0.122,0.565,126.426,5,spanish
20013,6Uj1ctrBOjOas8xZXGqKk4,Doja Cat,Planet Her,Woman,88,172626,true,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,4,dance
20560,3uUuGVFu1V7jTQL60S1r8z,Lost Frequencies;Calum Scott,Where Are You Now,Where Are You Now,88,148197,false,0.671,0.636,6,-8.117,0,0.103,0.515,0.000411,0.172,0.262,120.966,4,dance
20907,7795WJLVKJoAyVoOtCWqXN,Sam Smith,In The Lonely Hour,I'm Not The Only One,88,239316,false,0.677,0.485,5,-5.795,1,0.0361,0.529,0.0000204,0.0766,0.493,82.001,4,dance
20950,7795WJLVKJoAyVoOtCWqXN,Sam Smith,In The Lonely Hour,I'm Not The Only One,88,239316,false,0.677,0.485,5,-5.795,1,0.0361,0.529,0.0000204,0.0766,0.493,82.001,4,dance
30123,3uUuGVFu1V7jTQL60S1r8z,Lost Frequencies;Calum Scott,Where Are You Now,Where Are You Now,88,148197,false,0.671,0.636,6,-8.117,0,0.103,0.515,0.000411,0.172,0.262,120.966,4,edm
38001,5FVd6KXrgO9B3JPmC8OPst,Arctic Monkeys,AM,Do I Wanna Know?,88,272394,false,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,4,garage
38003,0BxE4FqsDD1Ot4YuBXwAPp,Arctic Monkeys,Favourite Worst Nightmare,505,88,253586,false,0.526,0.866,0,-5.822,1,0.0568,0.00287,0.0000778,0.0945,0.248,140.266,4,garage
38004,086myS9r57YsLbJpU0TgK9,Arctic Monkeys,AM,Why'd You Only Call Me When You're High?,88,161123,false,0.691,0.631,2,-6.478,1,0.0368,0.0483,0.0000113,0.104,0.8,92.004,4,garage
47000,2HZLXBOnaSRhXStMLrq9fD,Ghost,Seven Inches Of Satanic Panic,Mary On A Cross,88,244804,false,0.466,0.9,11,-4.469,1,0.0447,0.000235,0.00104,0.103,0.561,130.02,4,hard-rock
51159,7lQ8MOhq6IN2w8EYcFNSUk,Eminem,The Eminem Show,Without Me,88,290320,true,0.908,0.669,7,-2.827,1,0.0738,0.00286,0.0,0.237,0.662,112.238,4,hip-hop
51450,68Dni7IE4VyPkTOH9mRWHr,J. Cole,2014 Forest Hills Drive,No Role Modelz,88,292799,true,0.69,0.521,10,-8.492,0,0.339,0.324,0.0,0.0534,0.494,100.028,4,hip-hop
53077,3uUuGVFu1V7jTQL60S1r8z,Lost Frequencies;Calum Scott,Where Are You Now,Where Are You Now,88,148197,false,0.671,0.636,6,-8.117,0,0.103,0.515,0.000411,0.172,0.262,120.966,4,house
55001,6VBhH7CyP56BXjp8VsDFPZ,Pritam;Arijit Singh;Amitabh Bhattacharya,"Kesariya (From ""Brahmastra"")","Kesariya (From ""Brahmastra"")",88,268164,false,0.577,0.574,0,-6.525,1,0.0278,0.572,0.0,0.1,0.436,94.009,4,indian
56031,02MWAaffLxlfxAUY7c5dvx,Glass Animals,Dreamland (+ Bonus Levels),Heat Waves,88,238805,false,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-6,0.0921,0.531,80.87,4,indie-pop
57026,02MWAaffLxlfxAUY7c5dvx,Glass Animals,Dreamland (+ Bonus Levels),Heat Waves,88,238805,false,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-6,0.0921,0.531,80.87,4,indie
57055,5FVd6KXrgO9B3JPmC8OPst,Arctic Monkeys,AM,Do I Wanna Know?,88,272394,false,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,4,indie
57058,0BxE4FqsDD1Ot4YuBXwAPp,Arctic Monkeys,Favourite Worst Nightmare,505,88,253586,false,0.526,0.866,0,-5.822,1,0.0568,0.00287,0.0000778,0.0945,0.248,140.266,4,indie
57103,086myS9r57YsLbJpU0TgK9,Arctic Monkeys,AM,Why'd You Only Call Me When You're High?,88,161123,false,0.691,0.631,2,-6.478,1,0.0368,0.0483,0.0000113,0.104,0.8,92.004,4,indie
65053,2gYj9lubBorOPIVWsTXugG,IVE,After LIKE,After LIKE,88,176973,false,0.68,0.922,0,-1.215,1,0.121,0.103,0.0,0.0877,0.799,125.014,4,k-pop
68600,0fea68AdmYNygeTGI4RC18,J Balvin;Bad Bunny,OASIS,LA CANCIÓN,88,242573,false,0.754,0.646,7,-5.795,1,0.317,0.152,0.0000185,0.108,0.429,176.089,4,latino
68604,0kTMK4gNFfLXaTb62w1UaJ,Pablo Pesadilla;Polimá Westcoast;Nickoog Clk;Fran C,BABY OTAKU,BABY OTAKU,88,176470,true,0.835,0.747,9,-4.65,1,0.083,0.0492,0.0,0.055,0.432,102.003,4,latino
68663,6DoL1yYIwEW7VZMRaJhoJI,Chris Jedi;Anuel AA;Chencho Corleone;Ñengo Flow,La Llevo Al Cielo (Ft. Ñengo Flow),La Llevo Al Cielo (Ft. Ñengo Flow),88,254920,true,0.795,0.845,9,-3.809,0,0.135,0.105,0.0000114,0.172,0.769,170.023,4,latino
71000,2HZLXBOnaSRhXStMLrq9fD,Ghost,Seven Inches Of Satanic Panic,Mary On A Cross,88,244804,false,0.466,0.9,11,-4.469,1,0.0447,0.000235,0.00104,0.103,0.561,130.02,4,metal
81013,5O2P9iiztwhomNh8xkR9lJ,One Direction,FOUR (Deluxe),Night Changes,88,226600,false,0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,0.37,120.001,4,pop
81118,6I3mqTwhRpn34SLVafSH7G,Justin Bieber,Justice,Ghost,88,153190,false,0.601,0.741,2,-5.569,1,0.0478,0.185,0.0000291,0.415,0.441,153.96,4,pop
81155,6Uj1ctrBOjOas8xZXGqKk4,Doja Cat,Planet Her,Woman,88,172626,true,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,4,pop
81160,02MWAaffLxlfxAUY7c5dvx,Glass Animals,Dreamland (+ Bonus Levels),Heat Waves,88,238805,false,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-6,0.0921,0.531,80.87,4,pop
81354,3rmo8F54jFF8OgYsqTxm5d,Ed Sheeran,=,Bad Habits,88,230746,false,0.807,0.893,11,-3.745,0,0.0347,0.0451,0.0000279,0.366,0.537,126.011,4,pop
81405,5wANPM4fQCJwkGd4rN57mH,Olivia Rodrigo,SOUR,drivers license,88,242013,true,0.561,0.431,10,-8.81,1,0.0578,0.768,0.0000142,0.106,0.137,143.875,4,pop
81450,7fBv7CLKzipRk6EC6TWHOB,The Weeknd,Beauty Behind The Madness,The Hills,88,242253,true,0.585,0.564,0,-7.063,0,0.0515,0.0671,0.0,0.135,0.137,113.003,4,pop
81500,2Ch7LmS7r2Gy2kc64wv3Bz,The Weeknd,Starboy,Die For You,88,260253,false,0.582,0.525,1,-7.163,0,0.0627,0.111,0.0,0.134,0.51,133.249,4,pop
81657,5CZ40GBx1sQ9agT82CLQCT,Olivia Rodrigo,SOUR,traitor,88,229226,false,0.38,0.339,3,-7.885,1,0.0338,0.691,0.0,0.12,0.0849,100.607,4,pop
81702,4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,SOUR,good 4 u,88,178146,true,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,4,pop
81857,1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift,reputation,Don’t Blame Me,88,236413,false,0.615,0.534,9,-6.719,0,0.0386,0.106,0.0000176,0.0607,0.193,135.917,4,pop
81951,4RVwu0g32PAqgUiJoXsdF8,Billie Eilish,Happier Than Ever,Happier Than Ever,88,298899,true,0.332,0.225,0,-8.697,1,0.0348,0.767,0.00349,0.128,0.297,81.055,3,pop
88650,0fea68AdmYNygeTGI4RC18,J Balvin;Bad Bunny,OASIS,LA CANCIÓN,88,242573,false,0.754,0.646,7,-5.795,1,0.317,0.152,0.0000185,0.108,0.429,176.089,4,reggae
88708,6DoL1yYIwEW7VZMRaJhoJI,Chris Jedi;Anuel AA;Chencho Corleone;Ñengo Flow,La Llevo Al Cielo (Ft. Ñengo Flow),La Llevo Al Cielo (Ft. Ñengo Flow),88,254920,true,0.795,0.845,9,-3.809,0,0.135,0.105,0.0000114,0.172,0.769,170.023,4,reggae
89600,0fea68AdmYNygeTGI4RC18,J Balvin;Bad Bunny,OASIS,LA CANCIÓN,88,242573,false,0.754,0.646,7,-5.795,1,0.317,0.152,0.0000185,0.108,0.429,176.089,4,reggaeton
89658,6DoL1yYIwEW7VZMRaJhoJI,Chris Jedi;Anuel AA;Chencho Corleone;Ñengo Flow,La Llevo Al Cielo (Ft. Ñengo Flow),La Llevo Al Cielo (Ft. Ñengo Flow),88,254920,true,0.795,0.845,9,-3.809,0,0.135,0.105,0.0000114,0.172,0.769,170.023,4,reggaeton
91011,0pqnGHJpmpxLKifKRmU6WP,Imagine Dragons,Evolve,Believer,88,204346,false,0.776,0.78,10,-4.374,0,0.128,0.0622,0.0,0.081,0.666,124.949,4,rock
91051,2HZLXBOnaSRhXStMLrq9fD,Ghost,Seven Inches Of Satanic Panic,Mary On A Cross,88,244804,false,0.466,0.9,11,-4.469,1,0.0447,0.000235,0.00104,0.103,0.561,130.02,4,rock
91101,5FVd6KXrgO9B3JPmC8OPst,Arctic Monkeys,AM,Do I Wanna Know?,88,272394,false,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,4,rock
91102,0BxE4FqsDD1Ot4YuBXwAPp,Arctic Monkeys,Favourite Worst Nightmare,505,88,253586,false,0.526,0.866,0,-5.822,1,0.0568,0.00287,0.0000778,0.0945,0.248,140.266,4,rock
103154,2TktkzfozZifbQhXjT6I33,Omar Apollo,Ivory,Evergreen (You Didn’t Deserve Me At All),88,216680,false,0.697,0.336,9,-10.395,1,0.0424,0.598,0.00528,0.107,0.31,82.029,3,soul
2000,5E30LdtzQTGqRvNd7l6kG5,The Neighbourhood,Wiped Out!,Daddy Issues,87,260173,false,0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,4,alt-rock
3000,5E30LdtzQTGqRvNd7l6kG5,The Neighbourhood,Wiped Out!,Daddy Issues,87,260173,false,0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,4,alternative
3300,73vIOb4Q7YN6HeJTbscRx5,Oliver Tree;Robin Schulz,Miss You,Miss You,87,206000,true,0.587,0.742,6,-6.64,0,0.0529,0.0128,0.00107,0.146,0.199,145.007,4,alternative
11014,62ke5zFUJN6RvtXZgVH0F8,Paloma Faith,A Perfect Contradiction (Outsiders' Expanded Edition),Only Love Can Hurt Like This,87,232893,false,0.566,0.885,8,-4.528,1,0.0818,0.0958,0.0000997,0.334,0.304,90.99,4,british
20030,0xzI1KAr0Yd9tv8jlIk3sn,benny blanco;BTS;Snoop Dogg,Bad Decisions (with BTS & Snoop Dogg),Bad Decisions (with BTS & Snoop Dogg),87,172714,false,0.762,0.861,0,-3.296,1,0.0955,0.0185,0.0,0.264,0.955,120.048,4,dance
20251,10xV5l9nhLvFpR8mqzs0bL,Marshmello;Khalid,Numb,Numb,87,155588,false,0.912,0.774,0,-4.673,0,0.0455,0.121,0.0127,0.101,0.632,119.966,4,dance
20364,62ke5zFUJN6RvtXZgVH0F8,Paloma Faith,A Perfect Contradiction (Outsiders' Expanded Edition),Only Love Can Hurt Like This,87,232893,false,0.566,0.885,8,-4.528,1,0.0818,0.0958,0.0000997,0.334,0.304,90.99,4,dance
20419,7fZBQnc0zXwVybgCIrQQil,Imanbek;BYOR,Belly Dancer,Belly Dancer,87,151475,false,0.845,0.797,1,-4.984,1,0.139,0.0582,5.57e-6,0.167,0.422,121.985,4,dance
20654,0QBzMgT7NIeoCYy3sJCof1,Camila Cabello;Ed Sheeran,Bam Bam (feat. Ed Sheeran),Bam Bam (feat. Ed Sheeran),87,206070,false,0.756,0.697,8,-6.377,1,0.0401,0.182,0.0,0.333,0.956,94.996,4,dance
20910,3w3y8KPTfNeOKPiqUTakBh,Bruno Mars,Unorthodox Jukebox,Locked out of Heaven,87,233478,false,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,4,dance
30102,10xV5l9nhLvFpR8mqzs0bL,Marshmello;Khalid,Numb,Numb,87,155588,false,0.912,0.774,0,-4.673,0,0.0455,0.121,0.0127,0.101,0.632,119.966,4,edm
30120,7fZBQnc0zXwVybgCIrQQil,Imanbek;BYOR,Belly Dancer,Belly Dancer,87,151475,false,0.845,0.797,1,-4.984,1,0.139,0.0582,5.57e-6,0.167,0.422,121.985,4,edm
31022,0xzI1KAr0Yd9tv8jlIk3sn,benny blanco;BTS;Snoop Dogg,Bad Decisions (with BTS & Snoop Dogg),Bad Decisions (with BTS & Snoop Dogg),87,172714,false,0.762,0.861,0,-3.296,1,0.0955,0.0185,0.0,0.264,0.955,120.048,4,electro
31054,10xV5l9nhLvFpR8mqzs0bL,Marshmello;Khalid,Numb,Numb,87,155588,false,0.912,0.774,0,-4.673,0,0.0455,0.121,0.0127,0.101,0.632,119.966,4,electro
31115,7fZBQnc0zXwVybgCIrQQil,Imanbek;BYOR,Belly Dancer,Belly Dancer,87,151475,false,0.845,0.797,1,-4.984,1,0.139,0.0582,5.57e-6,0.167,0.422,121.985,4,electro
33007,5TXDeTFVRVY7Cvt0Dw4vWW,XXXTENTACION,17,Revenge,87,120026,true,0.746,0.251,11,-16.169,0,0.259,0.782,0.00203,0.106,0.18,139.999,4,emo
51051,0e8nrvls4Qqv5Rfa2UhqmO,Lil Nas X,MONTERO,THATS WHAT I WANT,87,143901,true,0.737,0.846,1,-4.51,0,0.22,0.00614,0.0,0.0486,0.546,87.981,4,hip-hop
51216,3yfqSUWxFvZELEM4PmlwIR,Eminem,The Marshall Mathers LP,The Real Slim Shady,87,284200,true,0.949,0.661,5,-4.244,0,0.0572,0.0302,0.0,0.0454,0.76,104.504,4,hip-hop
51402,4cacyP5c3PMlfnyjpg13xW,Yung Gravy,Betty (Get Money),Betty (Get Money),87,146470,false,0.723,0.772,1,-6.784,1,0.0792,0.00524,0.0000115,0.367,0.58,102.004,4,hip-hop
53056,10xV5l9nhLvFpR8mqzs0bL,Marshmello;Khalid,Numb,Numb,87,155588,false,0.912,0.774,0,-4.673,0,0.0455,0.121,0.0127,0.101,0.632,119.966,4,house
53075,7fZBQnc0zXwVybgCIrQQil,Imanbek;BYOR,Belly Dancer,Belly Dancer,87,151475,false,0.845,0.797,1,-4.984,1,0.139,0.0582,5.57e-6,0.167,0.422,121.985,4,house
65019,6tCd8bPvYnceDG7W9M1RMk,BLACKPINK,BORN PINK,Shut Down,87,175889,false,0.813,0.657,0,-6.447,1,0.0372,0.00269,0.0,0.183,0.651,110.053,3,k-pop
68602,2JPLbjOn0wPCngEot2STUS,Bad Bunny,Yonaguni,Yonaguni,87,206710,true,0.644,0.648,1,-4.601,1,0.118,0.276,0.0,0.135,0.44,179.951,4,latino
68701,4gzsuuZypVbxs0Af1LSZyB,Tainy;Bad Bunny;Julieta Venegas,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),87,207301,false,0.639,0.703,4,-6.33,0,0.0794,0.0889,1.78e-6,0.0865,0.138,169.888,4,latino
68716,5CzixCxDkRXX9mScCmah8O,Bad Bunny,Un Verano Sin Ti,Un Ratito,87,176936,false,0.787,0.546,0,-7.094,0,0.0532,0.305,0.0000455,0.122,0.222,93.05,4,latino
68726,3kUq4sBcmxhnOtNysZ9yrp,Feid,Feliz Cumpleaños Ferxxo,Feliz Cumpleaños Ferxxo,87,156400,false,0.87,0.55,5,-5.537,1,0.0722,0.102,0.0,0.293,0.566,95.019,4,latino
68860,4d4ZXH4dr5bYfgErHiZCX2,Bad Bunny,Un Verano Sin Ti,Dos Mil 16,87,208615,false,0.817,0.67,1,-6.534,1,0.0506,0.123,1.92e-6,0.128,0.495,130.058,3,latino
68866,6VrQTLzzuyGIYjUDe4kAZk,Bad Bunny,Un Verano Sin Ti,Un Coco,87,196412,false,0.839,0.69,11,-4.464,1,0.0615,0.207,8.33e-6,0.176,0.744,151.991,4,latino
81023,0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,÷ (Deluxe),Perfect,87,263400,false,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,3,pop
81043,6tCd8bPvYnceDG7W9M1RMk,BLACKPINK,BORN PINK,Shut Down,87,175889,false,0.813,0.657,0,-6.447,1,0.0372,0.00269,0.0,0.183,0.651,110.053,3,pop
81143,0xzI1KAr0Yd9tv8jlIk3sn,benny blanco;BTS;Snoop Dogg,Bad Decisions (with BTS & Snoop Dogg),Bad Decisions (with BTS & Snoop Dogg),87,172714,false,0.762,0.861,0,-3.296,1,0.0955,0.0185,0.0,0.264,0.955,120.048,4,pop
81422,7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,Someone You Loved,87,182160,false,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,4,pop
81503,0e8nrvls4Qqv5Rfa2UhqmO,Lil Nas X,MONTERO,THATS WHAT I WANT,87,143901,true,0.737,0.846,1,-4.51,0,0.22,0.00614,0.0,0.0486,0.546,87.981,4,pop
81664,4xqrdfXkTW4T0RauPLv3WA,Conan Gray,Kid Krow,Heather,87,198040,false,0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,3,pop
81752,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo,SOUR,deja vu,87,215506,true,0.442,0.612,2,-7.222,1,0.112,0.584,5.7e-6,0.37,0.178,180.917,4,pop
83004,10xV5l9nhLvFpR8mqzs0bL,Marshmello;Khalid,Numb,Numb,87,155588,false,0.912,0.774,0,-4.673,0,0.0455,0.121,0.0127,0.101,0.632,119.966,4,progressive-house
88701,2JPLbjOn0wPCngEot2STUS,Bad Bunny,Yonaguni,Yonaguni,87,206710,true,0.644,0.648,1,-4.601,1,0.118,0.276,0.0,0.135,0.44,179.951,4,reggae
88800,4gzsuuZypVbxs0Af1LSZyB,Tainy;Bad Bunny;Julieta Venegas,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),87,207301,false,0.639,0.703,4,-6.33,0,0.0794,0.0889,1.78e-6,0.0865,0.138,169.888,4,reggae
88813,3kUq4sBcmxhnOtNysZ9yrp,Feid,Feliz Cumpleaños Ferxxo,Feliz Cumpleaños Ferxxo,87,156400,false,0.87,0.55,5,-5.537,1,0.0722,0.102,0.0,0.293,0.566,95.019,4,reggae
88957,5CzixCxDkRXX9mScCmah8O,Bad Bunny,Un Verano Sin Ti,Un Ratito,87,176936,false,0.787,0.546,0,-7.094,0,0.0532,0.305,0.0000455,0.122,0.222,93.05,4,reggae
89651,2JPLbjOn0wPCngEot2STUS,Bad Bunny,Yonaguni,Yonaguni,87,206710,true,0.644,0.648,1,-4.601,1,0.118,0.276,0.0,0.135,0.44,179.951,4,reggaeton
89700,4gzsuuZypVbxs0Af1LSZyB,Tainy;Bad Bunny;Julieta Venegas,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),87,207301,false,0.639,0.703,4,-6.33,0,0.0794,0.0889,1.78e-6,0.0865,0.138,169.888,4,reggaeton
89721,3kUq4sBcmxhnOtNysZ9yrp,Feid,Feliz Cumpleaños Ferxxo,Feliz Cumpleaños Ferxxo,87,156400,false,0.87,0.55,5,-5.537,1,0.0722,0.102,0.0,0.293,0.566,95.019,4,reggaeton
89821,5CzixCxDkRXX9mScCmah8O,Bad Bunny,Un Verano Sin Ti,Un Ratito,87,176936,false,0.787,0.546,0,-7.094,0,0.0532,0.305,0.0000455,0.122,0.222,93.05,4,reggaeton
89913,6VrQTLzzuyGIYjUDe4kAZk,Bad Bunny,Un Verano Sin Ti,Un Coco,87,196412,false,0.839,0.69,11,-4.464,1,0.0615,0.207,8.33e-6,0.176,0.744,151.991,4,reggaeton
91100,5E30LdtzQTGqRvNd7l6kG5,The Neighbourhood,Wiped Out!,Daddy Issues,87,260173,false,0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,4,rock
91104,086myS9r57YsLbJpU0TgK9,Arctic Monkeys,AM,Why'd You Only Call Me When You're High?,87,161123,false,0.691,0.631,2,-6.478,1,0.0368,0.0483,0.0000113,0.104,0.8,92.004,4,rock
103008,62ke5zFUJN6RvtXZgVH0F8,Paloma Faith,A Perfect Contradiction (Outsiders' Expanded Edition),Only Love Can Hurt Like This,87,232893,false,0.566,0.885,8,-4.528,1,0.0818,0.0958,0.0000997,0.334,0.304,90.99,4,soul
107001,4RvWPyQ5RL0ao9LPZeSouE,Tears For Fears,Songs From The Big Chair (Super Deluxe Edition),Everybody Wants To Rule The World,87,251488,false,0.645,0.795,7,-12.095,1,0.0527,0.347,0.00389,0.104,0.535,112.067,4,synth-pop
2002,2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,Softcore,86,206280,false,0.575,0.568,9,-5.509,0,0.03,0.0484,0.000417,0.286,0.37,93.986,4,alt-rock
2106,003vvx7Niy0yvhvHt4a68B,The Killers,Hot Fuss,Mr. Brightside,86,222973,false,0.352,0.911,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.236,148.033,4,alt-rock
3002,2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,Softcore,86,206280,false,0.575,0.568,9,-5.509,0,0.03,0.0484,0.000417,0.286,0.37,93.986,4,alternative
3004,4fouWK6XVHhzl78KzQ1UjL,GAYLE,abcdefu,abcdefu,86,168601,true,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,4,alternative
3257,003vvx7Niy0yvhvHt4a68B,The Killers,Hot Fuss,Mr. Brightside,86,222973,false,0.352,0.911,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.236,148.033,4,alternative
19652,5uU1uuyaUIBOiiUSQG7Wl3,Morgan Wallen,You Proof,You Proof,86,157477,false,0.731,0.85,9,-4.913,1,0.0336,0.252,0.0,0.605,0.644,119.706,4,country
20026,0ct6r3EGTcMLPtrXHDvVjc,Avicii,The Days / Nights,The Nights,86,176658,false,0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,0.654,125.983,4,dance
20028,7JJmb5XwzOO8jgpou264Ml,Shawn Mendes,Illuminate (Deluxe),There's Nothing Holdin' Me Back,86,199440,false,0.866,0.813,11,-4.063,0,0.0554,0.38,0.0,0.0779,0.969,121.998,4,dance
20418,18asYwWugKjjsihZ0YvRxO,Tiësto;Ava Max,The Motto,The Motto,86,164818,false,0.754,0.763,7,-4.627,0,0.0435,0.0301,0.0000223,0.0901,0.464,117.953,4,dance
30010,0ct6r3EGTcMLPtrXHDvVjc,Avicii,The Days / Nights,The Nights,86,176658,false,0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,0.654,125.983,4,edm
30114,18asYwWugKjjsihZ0YvRxO,Tiësto;Ava Max,The Motto,The Motto,86,164818,false,0.754,0.763,7,-4.627,0,0.0435,0.0301,0.0000223,0.0901,0.464,117.953,4,edm
31050,3ZCTVFBt2Brf31RLEnCkWJ,Billie Eilish,everything i wanted,everything i wanted,86,245425,false,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,4,electro
33012,2ZRo7axmMPeSVUvDbGkJah,XXXTENTACION,?,Hope,86,110886,true,0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,4,emo
51015,2ZRo7axmMPeSVUvDbGkJah,XXXTENTACION,?,Hope,86,110886,true,0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,4,hip-hop
51050,27NovPIUIRrOZoCHxABJwK,Lil Nas X;Jack Harlow,INDUSTRY BABY (feat. Jack Harlow),INDUSTRY BABY (feat. Jack Harlow),86,212000,true,0.736,0.704,3,-7.409,0,0.0615,0.0203,0.0,0.0501,0.894,149.995,4,hip-hop
51088,5PjdY0CKGZdEuoNab3yDmX,The Kid LAROI;Justin Bieber,F*CK LOVE 3: OVER YOU,STAY (with Justin Bieber),86,141805,true,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,4,hip-hop
51277,4xkOaSrkexMciUUogZKVTS,Eminem;Nate Dogg,The Eminem Show,Till I Collapse,86,297786,true,0.548,0.847,1,-3.237,1,0.186,0.0622,0.0,0.0816,0.1,171.447,4,hip-hop
51501,1rDQ4oMwGJI7B4tovsBOxc,Jack Harlow,First Class,First Class,86,173947,true,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-6,0.113,0.324,106.998,4,hip-hop
51503,4woTEX1wYOTGDqNXuavlRC,Eminem;Dina Rae,The Eminem Show,Superman,86,350320,true,0.802,0.755,4,-3.138,0,0.0564,0.0215,0.0,0.295,0.58,130.027,4,hip-hop
53070,18asYwWugKjjsihZ0YvRxO,Tiësto;Ava Max,The Motto,The Motto,86,164818,false,0.754,0.763,7,-4.627,0,0.0435,0.0301,0.0000223,0.0901,0.464,117.953,4,house
56034,3Wrjm47oTz2sjIgck11l5e,Måneskin,Chosen,Beggin',86,211560,false,0.714,0.8,11,-4.808,0,0.0504,0.127,0.0,0.359,0.589,134.002,4,indie-pop
56051,7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,Freaks,86,147062,false,0.345,0.941,9,-9.918,1,0.0466,0.0000384,0.633,0.0511,0.407,179.626,4,indie-pop
57034,3Wrjm47oTz2sjIgck11l5e,Måneskin,Chosen,Beggin',86,211560,false,0.714,0.8,11,-4.808,0,0.0504,0.127,0.0,0.359,0.589,134.002,4,indie
57054,7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,Freaks,86,147062,false,0.345,0.941,9,-9.918,1,0.0466,0.0000384,0.633,0.0511,0.407,179.626,4,indie
65056,0RDqNCRBGrSegk16Avfzuq,TWICE,BETWEEN 1&2,Talk that Talk,86,177466,false,0.772,0.907,3,-2.438,0,0.124,0.136,0.0,0.334,0.783,119.973,4,k-pop
65150,1rDQ4oMwGJI7B4tovsBOxc,Jack Harlow,First Class,First Class,86,173947,true,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-6,0.113,0.324,106.998,4,k-pop
67354,5fwSHlTEWpluwOM0Sxnh5k,Farruko,Pepas,Pepas,86,287120,true,0.762,0.766,7,-3.955,1,0.0343,0.00776,0.0000698,0.128,0.442,130.001,4,latin
68302,5fwSHlTEWpluwOM0Sxnh5k,Farruko,Pepas,Pepas,86,287120,true,0.762,0.766,7,-3.955,1,0.0343,0.00776,0.0000698,0.128,0.442,130.001,4,latino
